,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
266,5251.21,LEC,16,84.356,17.0,1.0,,,29.858,18.083,36.415,5196.81,5214.893,5251.308,275.0,285.0,291.0,300.0,False,MEDIUM,17.0,True,Ferrari,5166.854,2026-03-08 04:27:13.477,1,1.0,False,,False,True
270,5630.97,LEC,16,83.322,21.0,1.0,,,29.324,17.876,36.122,5577.07,5594.946,5631.068,248.0,292.0,299.0,299.0,True,MEDIUM,21.0,True,Ferrari,5547.648,2026-03-08 04:33:34.271,1,1.0,False,,False,True
271,5714.386,LEC,16,83.416,22.0,1.0,,,29.349,17.762,36.305,5660.417,5678.179,5714.484,250.0,295.0,297.0,302.0,False,MEDIUM,22.0,True,Ferrari,5630.97,2026-03-08 04:34:57.593,1,1.0,False,,False,True
272,5797.862,LEC,16,83.476,23.0,1.0,,,29.5,17.655,36.321,5743.984,5761.639,5797.96,244.0,300.0,297.0,299.0,False,MEDIUM,23.0,True,Ferrari,5714.386,2026-03-08 04:36:21.009,1,1.0,False,,False,True
273,5881.522,LEC,16,83.66,24.0,1.0,,,29.602,17.848,36.21,5827.562,5845.41,5881.62,249.0,292.0,299.0,297.0,False,MEDIUM,24.0,True,Ferrari,5797.862,2026-03-08 04:37:44.485,1,1.0,False,,False,True
276,6151.779,LEC,16,83.106,27.0,2.0,,,29.434,17.824,35.848,6098.205,6116.029,6151.877,251.0,292.0,302.0,295.0,True,HARD,2.0,True,Ferrari,6068.673,2026-03-08 04:42:15.296,1,4.0,False,,False,True
277,6234.868,LEC,16,83.089,28.0,2.0,,,29.241,17.821,36.027,6181.118,6198.939,6234.966,249.0,292.0,299.0,303.0,True,HARD,3.0,True,Ferrari,6151.779,2026-03-08 04:43:38.402,1,3.0,False,,False,True
278,6317.855,LEC,16,82.987,29.0,2.0,,,29.127,17.756,36.104,6264.093,6281.849,6317.953,256.0,292.0,298.0,300.0,True,HARD,4.0,True,Ferrari,6234.868,2026-03-08 04:45:01.491,1,3.0,False,,False,True
279,6400.881,LEC,16,83.026,30.0,2.0,,,29.173,17.763,36.09,6347.126,6364.889,6400.979,248.0,293.0,301.0,294.0,False,HARD,5.0,True,Ferrari,6317.855,2026-03-08 04:46:24.478,1,3.0,False,,False,True
280,6483.815,LEC,16,82.934,31.0,2.0,,,29.138,17.745,36.051,6430.117,6447.862,6483.913,256.0,292.0,300.0,302.0,True,HARD,6.0,True,Ferrari,6400.881,2026-03-08 04:47:47.504,1,3.0,False,,False,True
281,6566.762,LEC,16,82.947,32.0,2.0,,,29.221,17.788,35.938,6513.134,6530.922,6566.86,249.0,292.0,303.0,300.0,False,HARD,7.0,True,Ferrari,6483.815,2026-03-08 04:49:10.438,1,3.0,False,,False,True
282,6649.936,LEC,16,83.174,33.0,2.0,,,29.301,17.756,36.117,6596.161,6613.917,6650.034,252.0,294.0,302.0,302.0,False,HARD,8.0,True,Ferrari,6566.762,2026-03-08 04:50:33.385,1,3.0,False,,False,True
284,6831.994,LEC,16,83.542,35.0,2.0,,,29.632,17.831,36.079,6778.182,6796.013,6832.092,254.0,294.0,304.0,276.0,False,HARD,10.0,True,Ferrari,6748.452,2026-03-08 04:53:35.075,1,3.0,False,,False,True
285,6916.37,LEC,16,84.376,36.0,2.0,,,29.478,17.907,36.991,6861.57,6879.477,6916.468,249.0,295.0,301.0,293.0,False,HARD,11.0,True,Ferrari,6831.994,2026-03-08 04:54:58.617,1,3.0,False,,False,True
286,6999.606,LEC,16,83.236,37.0,2.0,,,29.421,17.866,35.949,6945.889,6963.755,6999.704,256.0,291.0,302.0,297.0,False,HARD,12.0,True,Ferrari,6916.37,2026-03-08 04:56:22.993,1,3.0,False,,False,True
287,7082.185,LEC,16,82.579,38.0,2.0,,,28.995,17.699,35.885,7028.699,7046.398,7082.283,258.0,293.0,301.0,300.0,True,HARD,13.0,True,Ferrari,6999.606,2026-03-08 04:57:46.229,1,3.0,False,,False,True
288,7164.913,LEC,16,82.728,39.0,2.0,,,29.142,17.617,35.969,7111.425,7129.042,7165.011,255.0,298.0,301.0,292.0,False,HARD,14.0,True,Ferrari,7082.185,2026-03-08 04:59:08.808,1,3.0,False,,False,True
289,7247.843,LEC,16,82.93,40.0,2.0,,,29.199,17.741,35.99,7194.21,7211.951,7247.941,253.0,292.0,300.0,301.0,False,HARD,15.0,True,Ferrari,7164.913,2026-03-08 05:00:31.536,1,3.0,False,,False,True
290,7330.838,LEC,16,82.995,41.0,2.0,,,29.102,17.73,36.163,7277.043,7294.773,7330.936,253.0,292.0,295.0,301.0,False,HARD,16.0,True,Ferrari,7247.843,2026-03-08 05:01:54.466,1,3.0,False,,False,True
291,7413.684,LEC,16,82.846,42.0,2.0,,,29.167,17.705,35.974,7360.103,7377.808,7413.782,257.0,292.0,301.0,288.0,False,HARD,17.0,True,Ferrari,7330.838,2026-03-08 05:03:17.461,1,3.0,False,,False,True
292,7496.434,LEC,16,82.75,43.0,2.0,,,29.142,17.651,35.957,7442.924,7460.575,7496.532,253.0,292.0,301.0,298.0,False,HARD,18.0,True,Ferrari,7413.684,2026-03-08 05:04:40.307,1,3.0,False,,False,True
293,7579.528,LEC,16,83.094,44.0,2.0,,,29.326,17.643,36.125,7525.858,7543.501,7579.626,254.0,297.0,304.0,301.0,False,HARD,19.0,True,Ferrari,7496.434,2026-03-08 05:06:03.057,1,3.0,False,,False,True
294,7662.688,LEC,16,83.16,45.0,2.0,,,29.378,17.651,36.131,7609.004,7626.655,7662.786,250.0,293.0,300.0,294.0,False,HARD,20.0,True,Ferrari,7579.528,2026-03-08 05:07:26.151,1,3.0,False,,False,True
295,7745.582,LEC,16,82.894,46.0,2.0,,,29.254,17.685,35.955,7692.04,7709.725,7745.68,256.0,291.0,303.0,291.0,False,HARD,21.0,True,Ferrari,7662.688,2026-03-08 05:08:49.311,1,3.0,False,,False,True
296,7828.534,LEC,16,82.952,47.0,2.0,,,29.106,17.719,36.127,7774.786,7792.505,7828.632,250.0,291.0,301.0,294.0,False,HARD,22.0,True,Ferrari,7745.582,2026-03-08 05:10:12.205,1,3.0,False,,False,True
297,7911.433,LEC,16,82.899,48.0,2.0,,,29.299,17.678,35.922,7857.931,7875.609,7911.531,249.0,295.0,303.0,298.0,False,HARD,23.0,True,Ferrari,7828.534,2026-03-08 05:11:35.157,1,3.0,False,,False,True
298,7994.797,LEC,16,83.364,49.0,2.0,,,29.374,17.664,36.326,7940.905,7958.569,7994.895,249.0,296.0,304.0,301.0,False,HARD,24.0,True,Ferrari,7911.433,2026-03-08 05:12:58.056,1,3.0,False,,False,True
299,8077.997,LEC,16,83.2,50.0,2.0,,,29.246,17.742,36.212,8024.141,8041.883,8078.095,251.0,300.0,301.0,301.0,False,HARD,25.0,True,Ferrari,7994.797,2026-03-08 05:14:21.420,1,3.0,False,,False,True
300,8160.986,LEC,16,82.989,51.0,2.0,,,29.359,17.602,36.028,8107.454,8125.056,8161.084,259.0,299.0,306.0,300.0,False,HARD,26.0,True,Ferrari,8077.997,2026-03-08 05:15:44.620,1,3.0,False,,False,True
301,8244.035,LEC,16,83.049,52.0,2.0,,,29.441,17.598,36.01,8190.525,8208.123,8244.133,256.0,301.0,303.0,304.0,False,HARD,27.0,True,Ferrari,8160.986,2026-03-08 05:17:07.609,1,3.0,False,,False,True
302,8327.049,LEC,16,83.014,53.0,2.0,,,29.254,17.635,36.125,8273.387,8291.022,8327.147,255.0,292.0,299.0,305.0,False,HARD,28.0,True,Ferrari,8244.035,2026-03-08 05:18:30.658,1,3.0,False,,False,True
303,8410.094,LEC,16,83.045,54.0,2.0,,,29.077,17.673,36.295,8356.224,8373.897,8410.192,257.0,291.0,298.0,294.0,False,HARD,29.0,True,Ferrari,8327.049,2026-03-08 05:19:53.672,1,3.0,False,,False,True
304,8492.919,LEC,16,82.825,55.0,2.0,,,29.147,17.624,36.054,8439.339,8456.963,8493.017,257.0,292.0,299.0,288.0,False,HARD,30.0,True,Ferrari,8410.094,2026-03-08 05:21:16.717,1,3.0,False,,False,True
305,8575.884,LEC,16,82.965,56.0,2.0,,,29.161,17.681,36.123,8522.178,8539.859,8575.982,254.0,288.0,300.0,288.0,False,HARD,31.0,True,Ferrari,8492.919,2026-03-08 05:22:39.542,1,3.0,False,,False,True
306,8658.982,LEC,16,83.098,57.0,2.0,,,29.245,17.621,36.232,8605.227,8622.848,8659.08,258.0,291.0,293.0,289.0,False,HARD,32.0,True,Ferrari,8575.884,2026-03-08 05:24:02.507,1,3.0,False,,False,True
307,8742.299,LEC,16,83.317,58.0,2.0,,,29.364,17.704,36.249,8688.444,8706.148,8742.397,261.0,298.0,313.0,277.0,False,HARD,33.0,True,Ferrari,8658.982,2026-03-08 05:25:25.605,1,3.0,False,,False,True
308,3843.349,STR,18,103.37,1.0,1.0,,,,19.505,40.559,,3803.481,3843.562,232.0,272.0,292.0,188.0,False,MEDIUM,1.0,True,Aston Martin,3739.743,2026-03-08 04:03:26.366,1,20.0,False,,False,False
309,3932.122,STR,18,88.773,2.0,1.0,,,31.679,18.599,38.495,3875.047,3893.646,3932.141,248.0,292.0,293.0,244.0,True,MEDIUM,2.0,True,Aston Martin,3843.349,2026-03-08 04:05:09.972,1,20.0,False,,False,True
310,4020.702,STR,18,88.58,3.0,1.0,,,31.507,18.467,38.606,3963.648,3982.115,4020.721,245.0,297.0,302.0,261.0,True,MEDIUM,3.0,True,Aston Martin,3932.122,2026-03-08 04:06:38.745,1,20.0,False,,False,True
311,4108.781,STR,18,88.079,4.0,1.0,,,31.176,18.646,38.257,4051.897,4070.543,4108.8,249.0,299.0,304.0,282.0,True,MEDIUM,4.0,True,Aston Martin,4020.702,2026-03-08 04:08:07.325,1,20.0,False,,False,True
312,4196.966,STR,18,88.185,5.0,1.0,,,31.252,18.541,38.392,4140.052,4158.593,4196.985,247.0,292.0,292.0,281.0,False,MEDIUM,5.0,True,Aston Martin,4108.781,2026-03-08 04:09:35.404,1,20.0,False,,False,True
313,4285.168,STR,18,88.202,6.0,1.0,,,31.239,18.645,38.318,4228.224,4246.869,4285.187,247.0,285.0,291.0,265.0,False,MEDIUM,6.0,True,Aston Martin,4196.966,2026-03-08 04:11:03.589,1,20.0,False,,False,True
314,4373.155,STR,18,87.987,7.0,1.0,,,31.152,18.586,38.249,4316.339,4334.925,4373.174,246.0,296.0,288.0,275.0,True,MEDIUM,7.0,True,Aston Martin,4285.168,2026-03-08 04:12:31.791,1,20.0,False,,False,True
315,4460.799,STR,18,87.644,8.0,1.0,,,30.941,18.662,38.041,4404.115,4422.777,4460.818,249.0,291.0,285.0,278.0,True,MEDIUM,8.0,True,Aston Martin,4373.155,2026-03-08 04:13:59.778,1,20.0,False,,False,True
316,4548.871,STR,18,88.072,9.0,1.0,,,30.958,18.759,38.355,4491.776,4510.535,4548.89,249.0,278.0,284.0,274.0,False,MEDIUM,9.0,True,Aston Martin,4460.799,2026-03-08 04:15:27.422,1,19.0,False,,False,True
317,4636.485,STR,18,87.614,10.0,1.0,,,31.028,18.726,37.86,4579.918,4598.644,4636.504,249.0,276.0,284.0,277.0,True,MEDIUM,10.0,True,Aston Martin,4548.871,2026-03-08 04:16:55.494,1,19.0,False,,False,True
321,5072.895,STR,18,87.008,14.0,2.0,,,30.582,18.7,37.726,5016.488,5035.188,5072.914,250.0,269.0,283.0,268.0,True,HARD,3.0,True,Aston Martin,4985.887,2026-03-08 04:24:12.510,1,17.0,False,,False,True
322,5159.767,STR,18,86.872,15.0,2.0,,,30.449,18.787,37.636,5103.363,5122.15,5159.786,250.0,268.0,282.0,277.0,True,HARD,4.0,True,Aston Martin,5072.895,2026-03-08 04:25:39.518,1,17.0,False,,False,True
323,5247.137,STR,18,87.37,16.0,2.0,,,30.539,18.86,37.971,5190.325,5209.185,5247.156,248.0,266.0,282.0,277.0,False,HARD,5.0,True,Aston Martin,5159.767,2026-03-08 04:27:06.390,1,17.0,False,,False,True
327,5639.623,STR,18,88.097,20.0,2.0,,,30.414,18.829,38.854,5581.959,5600.788,5639.642,251.0,284.0,287.0,281.0,False,HARD,9.0,True,Aston Martin,5551.526,2026-03-08 04:33:38.149,1,17.0,False,,False,True
328,5727.538,STR,18,87.915,21.0,2.0,,,30.951,18.969,37.995,5670.593,5689.562,5727.557,251.0,286.0,262.0,284.0,False,HARD,10.0,True,Aston Martin,5639.623,2026-03-08 04:35:06.246,1,17.0,False,,False,True
329,5815.018,STR,18,87.48,22.0,2.0,,,30.985,18.744,37.751,5758.542,5777.286,5815.037,256.0,287.0,280.0,245.0,False,HARD,11.0,True,Aston Martin,5727.538,2026-03-08 04:36:34.161,1,17.0,False,,False,True
330,5902.529,STR,18,87.511,23.0,2.0,,,30.801,19.05,37.66,5845.838,5864.888,5902.548,249.0,258.0,281.0,274.0,False,HARD,12.0,True,Aston Martin,5815.018,2026-03-08 04:38:01.641,1,17.0,False,,False,True
331,5989.651,STR,18,87.122,24.0,2.0,,,30.653,18.936,37.533,5933.201,5952.137,5989.67,248.0,259.0,281.0,275.0,False,HARD,13.0,True,Aston Martin,5902.529,2026-03-08 04:39:29.152,1,17.0,False,,False,True
332,6078.684,STR,18,89.033,25.0,2.0,,,30.673,18.907,39.453,6020.343,6039.25,6078.703,251.0,262.0,282.0,275.0,False,HARD,14.0,True,Aston Martin,5989.651,2026-03-08 04:40:56.274,1,17.0,False,,False,True
335,6381.138,STR,18,86.074,28.0,3.0,,,30.185,18.792,37.097,6325.268,6344.06,6381.157,252.0,262.0,284.0,276.0,True,SOFT,2.0,True,Aston Martin,6295.064,2026-03-08 04:46:01.687,1,17.0,False,,False,True
336,6467.202,STR,18,86.064,29.0,3.0,,,30.217,18.613,37.234,6411.374,6429.987,6467.221,252.0,266.0,286.0,276.0,True,SOFT,3.0,True,Aston Martin,6381.138,2026-03-08 04:47:27.761,1,17.0,False,,False,True
337,6554.618,STR,18,87.416,30.0,3.0,,,30.233,18.674,38.509,6497.454,6516.128,6554.637,252.0,265.0,290.0,275.0,False,SOFT,4.0,True,Aston Martin,6467.202,2026-03-08 04:48:53.825,1,17.0,False,,False,True
338,6641.005,STR,18,86.387,31.0,3.0,,,30.422,18.577,37.388,6585.059,6603.636,6641.024,251.0,268.0,284.0,276.0,False,SOFT,5.0,True,Aston Martin,6554.618,2026-03-08 04:50:21.241,1,17.0,False,,False,True
340,6830.001,STR,18,86.528,33.0,3.0,,,30.503,18.728,37.297,6773.995,6792.723,6830.02,251.0,265.0,292.0,274.0,False,SOFT,7.0,True,Aston Martin,6743.473,2026-03-08 04:53:30.096,1,17.0,False,,False,True
343,8179.294,STR,18,85.41,36.0,4.0,,,29.828,18.491,37.091,8123.731,8142.222,8179.313,251.0,268.0,284.0,285.0,True,SOFT,2.0,True,Aston Martin,8093.884,2026-03-08 05:16:00.507,1,17.0,False,,False,True
344,8265.614,STR,18,86.32,37.0,4.0,,,30.139,18.756,37.425,8209.452,8228.208,8265.633,251.0,261.0,287.0,276.0,False,SOFT,3.0,True,Aston Martin,8179.294,2026-03-08 05:17:25.917,1,17.0,False,,False,True
345,8351.984,STR,18,86.37,38.0,4.0,,,30.177,18.735,37.458,8295.81,8314.545,8352.003,251.0,262.0,286.0,278.0,False,SOFT,4.0,True,Aston Martin,8265.614,2026-03-08 05:18:52.237,1,17.0,False,,False,True
348,8636.289,STR,18,85.444,41.0,5.0,,,29.694,18.741,37.009,8580.558,8599.299,8636.308,252.0,260.0,285.0,302.0,False,SOFT,2.0,True,Aston Martin,8550.845,2026-03-08 05:23:37.468,1,17.0,False,,False,True
349,8721.996,STR,18,85.707,42.0,5.0,,,29.973,18.791,36.943,8666.281,8685.072,8722.015,252.0,257.0,283.0,275.0,False,SOFT,3.0,True,Aston Martin,8636.289,2026-03-08 05:25:02.912,1,17.0,False,,False,True
350,8807.915,STR,18,85.919,43.0,5.0,,,29.948,18.837,37.134,8751.963,8770.8,8807.934,251.0,257.0,283.0,274.0,False,SOFT,4.0,True,Aston Martin,8721.996,2026-03-08 05:26:28.619,1,17.0,False,,False,True
351,3839.355,ALB,23,99.376,1.0,1.0,,,,19.018,39.109,,3800.705,3839.566,225.0,290.0,291.0,209.0,False,MEDIUM,1.0,True,Williams,3739.743,2026-03-08 04:03:26.366,1,12.0,False,,False,False
352,3927.135,ALB,23,87.78,2.0,1.0,,,31.155,18.16,38.465,3870.594,3888.754,3927.219,259.0,285.0,281.0,265.0,True,MEDIUM,2.0,True,Williams,3839.355,2026-03-08 04:05:05.978,1,13.0,False,,False,True
353,4014.647,ALB,23,87.512,3.0,1.0,,,31.369,18.234,37.909,3958.588,3976.822,4014.731,267.0,310.0,301.0,251.0,True,MEDIUM,3.0,True,Williams,3927.135,2026-03-08 04:06:33.758,1,13.0,False,,False,True
354,4102.558,ALB,23,87.911,4.0,1.0,,,30.836,18.153,38.922,4045.567,4063.72,4102.642,255.0,293.0,301.0,276.0,False,MEDIUM,4.0,True,Williams,4014.647,2026-03-08 04:08:01.270,1,14.0,False,,False,True
355,4189.734,ALB,23,87.176,5.0,1.0,,,30.385,18.275,38.516,4133.027,4151.302,4189.818,260.0,318.0,292.0,278.0,True,MEDIUM,5.0,True,Williams,4102.558,2026-03-08 04:09:29.181,1,13.0,False,,False,True
356,4276.17,ALB,23,86.436,6.0,1.0,,,30.347,18.545,37.544,4220.165,4238.71,4276.254,264.0,297.0,294.0,282.0,True,MEDIUM,6.0,True,Williams,4189.734,2026-03-08 04:10:56.357,1,13.0,False,,False,True
357,4361.858,ALB,23,85.688,7.0,1.0,,,30.041,18.442,37.205,4306.295,4324.737,4361.942,264.0,300.0,291.0,281.0,True,MEDIUM,7.0,True,Williams,4276.17,2026-03-08 04:12:22.793,1,13.0,False,,False,True
358,4447.416,ALB,23,85.558,8.0,1.0,,,29.979,18.318,37.261,4391.921,4410.239,4447.5,260.0,301.0,287.0,285.0,True,MEDIUM,8.0,True,Williams,4361.858,2026-03-08 04:13:48.481,1,13.0,False,,False,True
359,4533.144,ALB,23,85.728,9.0,1.0,,,30.086,18.257,37.385,4477.586,4495.843,4533.228,265.0,301.0,291.0,287.0,False,MEDIUM,9.0,True,Williams,4447.416,2026-03-08 04:15:14.039,1,13.0,False,,False,True
360,4619.174,ALB,23,86.03,10.0,1.0,,,30.181,18.432,37.417,4563.409,4581.841,4619.258,262.0,299.0,288.0,285.0,False,MEDIUM,10.0,True,Williams,4533.144,2026-03-08 04:16:39.767,1,13.0,False,,False,True
364,5036.459,ALB,23,85.379,14.0,2.0,,,30.09,18.34,36.949,4981.254,4999.594,5036.543,264.0,300.0,290.0,273.0,True,HARD,2.0,True,Williams,4951.08,2026-03-08 04:23:37.703,1,12.0,False,,False,True
365,5121.494,ALB,23,85.035,15.0,2.0,,,29.782,18.291,36.962,5066.325,5084.616,5121.578,254.0,300.0,296.0,284.0,True,HARD,3.0,True,Williams,5036.459,2026-03-08 04:25:03.082,1,12.0,False,,False,True
366,5209.928,ALB,23,88.434,16.0,2.0,,,32.674,18.369,37.391,5154.252,5172.621,5210.012,256.0,300.0,290.0,288.0,False,HARD,4.0,True,Williams,5121.494,2026-03-08 04:26:28.117,1,13.0,True,TRACK LIMITS AT TURN 3 LAP 16 ,False,True
367,5295.59,ALB,23,85.662,17.0,2.0,,,29.953,18.346,37.363,5239.965,5258.311,5295.674,263.0,300.0,287.0,281.0,False,HARD,5.0,True,Williams,5209.928,2026-03-08 04:27:56.551,1,13.0,False,,False,True
370,5594.135,ALB,23,85.041,20.0,2.0,,,29.647,18.338,37.056,5538.825,5557.163,5594.219,264.0,299.0,296.0,288.0,False,HARD,8.0,True,Williams,5509.094,2026-03-08 04:32:55.717,1,13.0,False,,False,True
371,5679.2,ALB,23,85.065,21.0,2.0,,,29.694,18.172,37.199,5623.913,5642.085,5679.284,257.0,302.0,295.0,288.0,False,HARD,9.0,True,Williams,5594.135,2026-03-08 04:34:20.758,1,13.0,False,,False,True
372,5764.497,ALB,23,85.297,22.0,2.0,,,29.771,18.29,37.236,5709.055,5727.345,5764.581,260.0,301.0,295.0,287.0,False,HARD,10.0,True,Williams,5679.2,2026-03-08 04:35:45.823,1,13.0,False,,False,True
373,5849.755,ALB,23,85.258,23.0,2.0,,,29.798,18.173,37.287,5794.379,5812.552,5849.839,256.0,301.0,297.0,286.0,False,HARD,11.0,True,Williams,5764.497,2026-03-08 04:37:11.120,1,13.0,False,,False,True
374,5935.089,ALB,23,85.334,24.0,2.0,,,29.842,18.245,37.247,5879.681,5897.926,5935.173,266.0,302.0,292.0,286.0,False,HARD,12.0,True,Williams,5849.755,2026-03-08 04:38:36.378,1,13.0,False,,False,True
375,6020.658,ALB,23,85.569,25.0,2.0,,,29.99,18.291,37.288,5965.163,5983.454,6020.742,262.0,302.0,296.0,283.0,False,HARD,13.0,True,Williams,5935.089,2026-03-08 04:40:01.712,1,13.0,False,,False,True
376,6106.44,ALB,23,85.782,26.0,2.0,,,29.871,18.341,37.57,6050.613,6068.954,6106.524,266.0,303.0,293.0,283.0,False,HARD,14.0,True,Williams,6020.658,2026-03-08 04:41:27.281,1,13.0,False,,False,True
377,6192.174,ALB,23,85.734,27.0,2.0,,,29.901,18.232,37.601,6136.425,6154.657,6192.258,268.0,300.0,298.0,286.0,False,HARD,15.0,True,Williams,6106.44,2026-03-08 04:42:53.063,1,13.0,False,,False,True
378,6278.816,ALB,23,86.642,28.0,2.0,,,30.362,18.456,37.824,6222.62,6241.076,6278.9,266.0,302.0,296.0,277.0,False,HARD,16.0,True,Williams,6192.174,2026-03-08 04:44:18.797,1,13.0,False,,False,True
379,6365.43,ALB,23,86.614,29.0,2.0,,,30.359,18.191,38.064,6309.259,6327.45,6365.514,266.0,301.0,289.0,280.0,False,HARD,17.0,True,Williams,6278.816,2026-03-08 04:45:45.439,1,12.0,False,,False,True
380,6451.902,ALB,23,86.472,30.0,2.0,,,30.327,18.382,37.763,6395.841,6414.223,6451.986,248.0,296.0,294.0,281.0,False,HARD,18.0,True,Williams,6365.43,2026-03-08 04:47:12.053,1,12.0,False,,False,True
381,6538.425,ALB,23,86.523,31.0,2.0,,,30.134,18.46,37.929,6482.12,6500.58,6538.509,264.0,297.0,291.0,283.0,False,HARD,19.0,True,Williams,6451.902,2026-03-08 04:48:38.525,1,12.0,False,,False,True
382,6624.884,ALB,23,86.459,32.0,2.0,,,30.357,18.353,37.749,6568.866,6587.219,6624.968,264.0,295.0,286.0,279.0,False,HARD,20.0,True,Williams,6538.425,2026-03-08 04:50:05.048,1,12.0,False,,False,True
385,6910.278,ALB,23,84.446,35.0,3.0,,,29.483,18.135,36.828,6855.399,6873.534,6910.362,265.0,300.0,287.0,287.0,True,SOFT,2.0,True,Williams,6825.832,2026-03-08 04:54:52.455,1,12.0,False,,False,True
386,6994.653,ALB,23,84.375,36.0,3.0,,,29.418,18.165,36.792,6939.78,6957.945,6994.737,263.0,298.0,296.0,285.0,True,SOFT,3.0,True,Williams,6910.278,2026-03-08 04:56:16.901,1,12.0,False,,False,True
387,7079.705,ALB,23,85.052,37.0,3.0,,,29.898,18.205,36.949,7024.635,7042.84,7079.789,259.0,297.0,295.0,276.0,False,SOFT,4.0,True,Williams,6994.653,2026-03-08 04:57:41.276,1,12.0,False,,False,True
388,7166.043,ALB,23,86.338,38.0,3.0,,,29.646,18.304,38.388,7109.435,7127.739,7166.127,260.0,299.0,295.0,287.0,False,SOFT,5.0,True,Williams,7079.705,2026-03-08 04:59:06.328,1,12.0,False,,False,True
389,7250.901,ALB,23,84.858,39.0,3.0,,,29.97,18.028,36.86,7196.097,7214.125,7250.985,259.0,304.0,293.0,287.0,False,SOFT,6.0,True,Williams,7166.043,2026-03-08 05:00:32.666,1,12.0,False,,False,True
390,7337.573,ALB,23,86.672,40.0,3.0,,,29.92,18.212,38.54,7280.905,7299.117,7337.657,247.0,301.0,297.0,287.0,False,SOFT,7.0,True,Williams,7250.901,2026-03-08 05:01:57.524,1,12.0,False,,False,True
391,7422.449,ALB,23,84.876,41.0,3.0,,,29.843,18.061,36.972,7367.5,7385.561,7422.533,258.0,302.0,295.0,287.0,False,SOFT,8.0,True,Williams,7337.573,2026-03-08 05:03:24.196,1,12.0,False,,False,True
392,7507.307,ALB,23,84.858,42.0,3.0,,,29.705,18.242,36.911,7452.238,7470.48,7507.391,244.0,299.0,291.0,285.0,False,SOFT,9.0,True,Williams,7422.449,2026-03-08 05:04:49.072,1,12.0,False,,False,True
393,7592.263,ALB,23,84.956,43.0,3.0,,,29.745,18.256,36.955,7537.136,7555.392,7592.347,260.0,300.0,290.0,282.0,False,SOFT,10.0,True,Williams,7507.307,2026-03-08 05:06:13.930,1,12.0,False,,False,True
394,7677.104,ALB,23,84.841,44.0,3.0,,,29.537,18.178,37.126,7621.884,7640.062,7677.188,264.0,299.0,294.0,282.0,False,SOFT,11.0,True,Williams,7592.263,2026-03-08 05:07:38.886,1,12.0,False,,False,True
395,7761.806,ALB,23,84.702,45.0,3.0,,,29.548,18.205,36.949,7706.736,7724.941,7761.89,258.0,297.0,294.0,282.0,False,SOFT,12.0,True,Williams,7677.104,2026-03-08 05:09:03.727,1,12.0,False,,False,True
396,7846.583,ALB,23,84.777,46.0,3.0,,,29.574,18.274,36.929,7791.464,7809.738,7846.667,257.0,297.0,289.0,283.0,False,SOFT,13.0,True,Williams,7761.806,2026-03-08 05:10:28.429,1,12.0,False,,False,True
397,7931.398,ALB,23,84.815,47.0,3.0,,,29.602,18.169,37.044,7876.269,7894.438,7931.482,255.0,298.0,293.0,283.0,False,SOFT,14.0,True,Williams,7846.583,2026-03-08 05:11:53.206,1,12.0,False,,False,True
398,8016.171,ALB,23,84.773,48.0,3.0,,,29.606,18.156,37.011,7961.088,7979.244,8016.255,255.0,298.0,294.0,281.0,False,SOFT,15.0,True,Williams,7931.398,2026-03-08 05:13:18.021,1,12.0,False,,False,True
399,8100.956,ALB,23,84.785,49.0,3.0,,,29.474,18.34,36.971,8045.729,8064.069,8101.04,265.0,297.0,295.0,285.0,False,SOFT,16.0,True,Williams,8016.171,2026-03-08 05:14:42.794,1,12.0,False,,False,True
400,8185.812,ALB,23,84.856,50.0,3.0,,,29.794,18.218,36.844,8130.834,8149.052,8185.896,244.0,301.0,297.0,286.0,False,SOFT,17.0,True,Williams,8100.956,2026-03-08 05:16:07.579,1,12.0,False,,False,True
401,8270.561,ALB,23,84.749,51.0,3.0,,,29.468,18.211,37.07,8215.364,8233.575,8270.645,257.0,300.0,294.0,285.0,False,SOFT,18.0,True,Williams,8185.812,2026-03-08 05:17:32.435,1,12.0,False,,False,True
402,8355.325,ALB,23,84.764,52.0,3.0,,,29.582,18.133,37.049,8300.227,8318.36,8355.409,261.0,300.0,289.0,290.0,False,SOFT,19.0,True,Williams,8270.561,2026-03-08 05:18:57.184,1,12.0,False,,False,True
403,8440.344,ALB,23,85.019,53.0,3.0,,,29.769,18.199,37.051,8385.178,8403.377,8440.428,254.0,302.0,294.0,286.0,False,SOFT,20.0,True,Williams,8355.325,2026-03-08 05:20:21.948,1,12.0,False,,False,True
404,8525.205,ALB,23,84.861,54.0,3.0,,,29.69,18.266,36.905,8470.118,8488.384,8525.289,255.0,296.0,289.0,291.0,False,SOFT,21.0,True,Williams,8440.344,2026-03-08 05:21:46.967,1,12.0,False,,False,True
